24556;146.953
24567;147.041
24578;147.304
24589;147.48
24599;147.656
24610;147.919
24622;148.095
24633;148.271
24644;148.535
24655;148.623
24666;148.886
24676;149.062
24687;149.326
24698;149.501
24707;149.677
24718;149.941
24725;150.029
24737;150.292
24748;150.468
24758;150.732
24769;150.996
24780;151.083
24791;151.347
24802;151.523
24813;151.787
24824;151.962
24835;152.226
24846;152.314
24857;152.666
24868;152.841
24878;153.017
24889;153.281
24900;153.457
24911;153.72
24922;153.896
24933;154.16
24944;154.335
24955;154.599
24966;154.775
24983;155.126
25000;155.39
25017;155.83
25034;156.093
25050;156.445
25066;156.708
25083;157.06
25100;157.412
25117;157.763
25134;158.027
25151;158.378
25168;158.73
25179;158.906
25196;159.169
25213;159.609
25224;159.785
25235;160.048
25252;160.312
25268;160.664
25285;160.927
25302;161.279
25319;161.63
25336;161.894
25352;162.07
25369;162.421
25386;162.685
25403;162.949
25420;163.212
25436;163.564
25453;163.74
25470;164.003
25487;164.267
25504;164.531
25521;164.794
25538;165.146
25555;165.41
25572;165.673
25588;165.937
25605;166.201
25622;166.376
25639;166.64
25656;166.816
25673;167.08
25684;167.255
25701;167.431
25718;167.695
25730;167.783
25741;167.958
25752;168.134
25769;168.31
25785;168.574
25802;168.837
25819;168.925
25836;169.101
25853;169.277
25867;169.453
25881;169.628
25892;169.716
25903;169.892
25913;169.98
25924;170.068
25935;170.244
25946;170.332
25957;170.419
25968;170.507
25979;170.595
25990;170.683
26001;170.771
26012;170.859
26023;171.035
26034;171.123
26045;171.21
26056;171.298
26067;171.386
26078;171.474
26089;171.562
26099;171.65
26110;171.826
26121;171.826
26132;171.914
26143;172.001
26154;172.089
26165;172.177
26176;172.265
26187;172.353
26198;172.353
26209;172.441
26219;172.617
26230;172.705
26241;172.705
26252;172.792
26263;172.792
26274;172.88
26285;172.968
26295;172.968
26306;173.056
26317;173.144
26328;173.232
26339;173.232
26350;173.232
26361;173.32
26372;173.32
26383;173.32
26393;173.408
26404;173.496
26415;173.496
26426;173.583
26437;173.583
26448;173.583
26459;173.671
26470;173.759
26481;173.671
26492;173.759
26503;173.847
26513;173.759
26524;173.847
26535;173.935
26546;173.935
26557;173.847
26568;173.935
26579;173.935
26590;174.023
26601;173.935
26616;174.023
26632;174.023
26643;173.935
26660;174.023
26677;174.023
26694;173.935
26711;174.023
26728;174.023
26745;173.935
26756;174.023
26773;173.935
26789;174.023
26806;173.935
26817;173.847
26834;173.935
26851;173.847
26868;173.847
26885;173.847
26902;173.759
26919;173.671
26936;173.671
26953;173.583
26970;173.496
26987;173.408
27003;173.408
27020;173.32
27037;173.32
27054;173.232
27071;173.144
27088;172.968
27105;172.968
27122;172.88
27138;172.792
27155;172.705
27172;172.617
27189;172.529
27206;172.441
27223;172.265
27240;172.177
27257;172.089
27274;172.001
27291;171.826
27308;171.65
27325;171.562
27342;171.386
27359;171.298
27376;171.21
27392;170.947
27409;170.859
27426;170.771
27443;170.507
27460;170.419
27477;170.244
27494;170.156
27505;170.068
27522;169.892
27538;169.716
27553;169.541
27570;169.453
27587;169.189
27604;169.013
27621;168.837
27638;168.75
27655;168.486
27671;168.31
27688;168.134
27705;167.871
27722;167.695
27739;167.519
27752;167.343
27763;167.167
27780;166.992
27797;166.728
27814;166.552
27831;166.376
27848;166.113
27865;165.849
27882;165.673
27899;165.41
27916;165.234
27933;164.97
27950;164.707
27966;164.531
27983;164.267
27994;164.091
28011;163.916
28022;163.74
28033;163.564
28050;163.3
28067;163.037
28084;162.685
28101;162.421
28117;162.246
28134;161.982
28151;161.63
28167;161.455
28184;161.103
28201;160.839
28218;160.576
28235;160.312
28252;159.96
28269;159.785
28280;159.521
28297;159.169
28313;158.818
28330;158.642
28347;158.378
28364;158.027
28381;157.763
28398;157.412
28415;157.06
28432;156.708
28449;156.445
28466;156.181
28478;155.917
28495;155.654
28512;155.302
28529;155.039
